"CODIGO","NOMBRE","NIVEL","ACLARACION"
"39301","IMPLANTACIÓN DE ELECTRODOS O RECEPTOR DE NEUROESTIMULA-CION ESPINAL, INTRADURAL, POR LAMINECTOMIA",3,
"39302","IMPLANTACIÓN DE ELECTRODOS O RECEPTOR DE NEUROESTIMULA-CION ESPINAL, VÍA PERCUTÁNEA",3,
"39400","RETIRO DE ELECTRODOS Y/O RECEPTOR DE NEUROESTIMULACION ESPINAL SOD",3,
"39500","PARCHE HEMATICO EPIDURAL EN CANAL ESPINAL SOD",3,
"39700","REEMPLAZO, IRRIGACION O REVISION DE DERIVACIÓN ESPINAL SOD",3,
39800,"RETIRO DE DERIVACIÓN ESPINAL SOD",3,
40100,"ESCISIÓN DE NEUROMA ACUSTICO SOD",3,
"40101","ESCISIÓN DE NEUROMA ACUSTICO, VÍA SUBOCCIPITAL",3,
"40102","ESCISIÓN DE NEUROMA ACUSTICO, VÍA RETROSIGMOIDEA",3,
"40103","ESCISIÓN DE NEUROMA ACUSTICO, VÍA TRANSLABERINTICA",3,
40104,"ESCISIÓN DE NEUROMA ACUSTICO, VÍA TRANSOTICA",3,
40200,"SECCION DE NERVIO TRIGEMINO SOD",3,
40500,"GANGLIONECTOMIA DE GASER SOD",3,
"40701","RESECCIÓN DE TUMOR PRIMARIO DEL NERVIO OPTICO, POR CRANEOTOMÍA SUBFRONTAL",3,
"40702","RESECCIÓN DE TUMOR PRIMARIO DEL NERVIO OPTICO, POR ORBITOTOMIA LATERAL",3,
"40704","NEURECTOMIA DEL NERVIO TRIGEMINAL, POR CRANEOTOMÍA DE FOSA MEDIA",3,
"40705","NEURECTOMIA DE NERVIO PERIFERICO EN CABEZA O CUELLO NCOC",3,
40706,"RESECCIÓN DE TUMOR DE NERVIO EN BRAZO",3,
40707,"RESECCIÓN DE TUMOR DE NERVIO EN ANTEBRAZO",3,
"40708","RESECCIÓN DE TUMOR DE NERVIO EN MANO O DEDOS",3,
40709,"RESECCIÓN DE TUMOR DE NERVIO EN MUSLO",3,
40710,"RESECCIÓN DE TUMOR DE NERVIO EN PIERNA",3,
40711,"RESECCIÓN DE TUMOR DE NERVIO EN PIE",3,
"40712","RESECCIÓN DE TUMOR DE NERVIO EN MUÑON [DE AMPUTACION O HERIDA] O EN PLEJO",3,
40730,"TOMA DE INJERTO DE NERVIO PERIFERICO",3,
"41100","BIOPSIA [PERCUTANEA] [AGUJA] DE NERVIO O GANGLIO CRANEAL O PERIFERICO SOD",3,
"41101","BIOPSIA NERVIO PERIFERICO (SUPERFICIAL O PROFUNDO), VÍA PERCUTÁNEA",2,
"41200","BIOPSIA ABIERTA DE NERVIO O GANGLIO PERIFERICO SOD",2,
42100,"RIZOTOMIA DE NERVIO CRANEAL SOD",3,
"42101","RIZOTOMIA DE NERVIO TRIGEMINAL, POR CRANEOTOMÍA SUB-OCCIPITAL",3,
"42102","RIZOTOMIA DE NERVIO XI, POR CRANEOTOMÍA SUBOCCIPITAL",3,
42200,"NEUROLISIS DE NERVIO CRANEAL SOD",3,
"42202","NEUROLISIS DE NERVIO VIDIANO POR ELECTROCOAGULACION Y/O ESCISIÓN",3,
42300,"NEUROLISIS DE NERVIO PERIFERICO SOD",3,
42301,"NEUROLISIS DE NERVIO EN BRAZO",3,
42302,"NEUROLISIS DE NERVIO EN ANTEBRAZO",3,
42303,"NEUROLISIS EXTERNA EN NERVIO DE MANO",3,
42304,"NEUROLISIS INTERNA EN NERVIO DE MANO",3,
42305,"NEUROLISIS DE NERVIOS EN DEDOS DE MANO",3,
42306,"NEUROLISIS DE NERVIO EN MUSLO",3,
42307,"NEUROLISIS DE NERVIO EN PIERNA",3,
42308,"NEUROLISIS DE NERVIO EN PIE O DEDOS DE PIE",3,
43000,"ANASTOMOSIS DE NERVIO CRANEAL SOD",3,
43001,"ANASTOMOSIS DE NERVIO FACIAL",3,
43103,"NEURORRAFIA DE NERVIO EN BRAZO",3,
43104,"NEURORRAFIA DE NERVIO EN ANTEBRAZO",3,
43105,"NEURORRAFIA DE NERVIO EN MANO",3,
"43106","NEURORRAFIA DE NERVIO COLATERAL EN DEDO DE MANO",3,
43107,"NEURORRAFIA DE NERVIO EN MUSLO",3,
43108,"NEURORRAFIA DE NERVIO EN PIERNA",3,
43109,"NEURORRAFIA DE NERVIO EN PIE",3,
"44100","DESCOMPRESION DE RAIZ DE NERVIO TRIGEMINO SOD",3,
"44101","DESCOMPRESION NEUROVASCULAR DE NERVIO TRIGEMINAL, POR CRANEOTOMÍA SUBOCCIPITAL",3,
"44203","DESCOMPRESION NEUROVASCULAR DE NERVIOS IX Y X",3,
"44204","DESCOMPRESION NEUROVASCULAR DE NERVIO ACUSTICO VESTIBULAR",3,
"44205","DESCOMPRESION INTRACANALICULAR DE NERVIO FACIAL",3,
"44206","DESCOMPRESION NEUROVASCULAR DE NERVIO FACIAL, POR CRANEOTOMÍA SUBOCCIPITAL",3,
"44207","DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VÍA TRANSLA-BERINTICA",3,
"44208","DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VÍA TRANSMAS-TOIDEA",3,
"44300","DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO SOD",2,
"44301","DESCOMPRESION ENDOSCOPICA DE NERVIO EN TUNEL DEL CARPO",3,
"44311","DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS",3,
"44400","DESCOMPRESION DE NERVIO EN TUNEL DEL TARSO SOD",3,
44501,"DESCOMPRESION DE NERVIO EN BRAZO",2,
44502,"DESCOMPRESION DE NERVIO EN ANTEBRAZO",2,
44503,"DESCOMPRESION DE NERVIO EN MANO",2,
44504,"DESCOMPRESION DE NERVIO EN DEDO DE LA MANO",2,
"44505","DESCOMPRESION DEL NERVIO SAFENO, TERMINACION NERVIO CRURAL (L2, L3, L4)",3,
44506,"DESCOMPRESION DE NERVIO EN MUSLO",2,
44507,"DESCOMPRESION DE NERVIO EN PIERNA",2,
44508,"DESCOMPRESION DE NERVIO EN PIE",2,
45100,"INJERTO DE NERVIO PERIFERICO SOD",3,
45101,"INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL",3,
46101,"TRANSPOSICION DE NERVIO EN MIEMBRO SUPERIOR",3,
"47101","REPARACIÓN DE NERVIO FACIAL, POR INTERPOSICION DE NERVIO HIPOGLOSO",3,
"47102","REPARACIÓN DE NERVIO FACIAL, POR ANASTOMOSIS TERMINO TERMINAL",3,
"48100","INYECCIÓN DE ANESTESIA DENTRO DE NERVIO CRANEAL CON FINES ANALGESICOS SOD",3,
"48101","BLOQUEO DE NERVIO TRIGEMINAL O ESFENOPALATINO",3,
"48200","INYECCIÓN DE ANESTESIA DENTRO DE NERVIO PERIFERICO CON FINES ANALGESICOS SOD",3,
"48300","INYECCIÓN DE ANESTESIA EN NERVIO DE FACETA ARTICULAR VERTEBRAL CON FINES ANALGESICOS SOD",3,
51100,"BIOPSIA DE NERVIO O GANGLIO SIMPATICO SOD",2,
52100,"GANGLIONECTOMIA SOD",3,
52101,"GANGLIONECTOMIA ESFENOPALATINA",3,
52200,"SIMPATECTOMIA CERVICAL SOD",3,
52300,"SIMPATECTOMIA LUMBAR SOD",3,
52401,"SIMPATECTOMIA PRESACRA POR LAPAROTOMIA",3,
52402,"SIMPATECTOMIA PRESACRA POR LAPAROSCOPIA",3,
52500,"SIMPATECTOMIA PERIARTERIAL SOD",3,
52600,"SIMPATECTOMIA Y GANGLIECTOMIA SOD",3,
"52601","RESECCIÓN DE TUMOR EN NERVIO O GANGLIO SIMPATICO NCOC",3,
"52602","RESECCIÓN DE TUMOR EN NERVIO O GANGLIO SIMPATICO CERVICAL",3,
"52604","TIMPANOSIMPATECTOMIA [NEURECTOMIA DEL JACOBSON]",3,
"53100","INYECCIÓN DE ANESTESICO EN NERVIO SIMPATICO SOD",3,
53101,"BLOQUEO DE NERVIO SIMPATICO UNICO",3,
53102,"BLOQUEO DE PLEJO BRAQUIAL",3,
53103,"BLOQUEO DE PLEJO LUMBOSACRO",3,
53104,"BLOQUEO DE SENO CAROTIDEO",3,
53105,"BLOQUEO DE UNION MIONEURAL",3,
53106,"BLOQUEO PARACERVICAL BILATERAL",3,
53107,"BLOQUEO DE NERVIO FRENICO",3,
53108,"BLOQUEO DE PLEJO CELIACO",3,
53109,"BLOQUEO DE NERVIOS PUDENDOS",3,
53110,"BLOQUEO DE NERVIO VAGO",3,
53111,"BLOQUEO DEL NERVIO HIPOGASTRICO SUPERIOR",3,
53112,"BLOQUEO DE NERVIO ESPLACNICO",3,
53113,"BLOQUEO REGIONAL CONTINUO",3,
"53114","BLOQUEO SIMPATICO REGIONAL (CERVICAL, TORACICO O LUMBAR)",3,
"53115","BLOQUEO DEL SIMPATICO PRESACRO (GANGLIO IMPAR DE WALTER)",3,
53121,"INYECCIÓN DE GANGLIO SIMPATICO CILIAL",3,
53200,"NEUROLISIS DE NERVIO SIMPATICO UNICO SOD",3,
53201,"NEUROLISIS DE PLEJO BRAQUIAL",2,
53202,"NEUROLISIS DE PLEJO LUMBAR",3,
"53203","NEUROLISIS DE PLEJO CERVICAL (SUPERFICIAL O PROFUNDO)",3,
53204,"NEUROLISIS DE PLEJO TORACICO",3,
53205,"NEUROLISIS DE PLEJO CELIACO",3,
53206,"NEUROLISIS DE PLEJO HIPOGASTRICO",3,
53300,"GANGLIOLISIS SOD",3,
"53301","GANGLIOLISIS EN GANGLIOS SIMPATICOS, POR RADIOFRECUENCIA O FENOLIZACION",3,
"53304","GANGLIOLISIS EN GANGLIO DEL V PAR (GASSER) POR RADIOFRE-CUENCIA O FENOLIZACION",3,
54101,"NEURORRAFIA DE TRONCO DE PLEJO BRAQUIAL",3,
"54102","NEURORRAFIA DE TRONCO DE PLEJO BRAQUIAL, CON INJERTO DE TRONCOS",3,
54200,"RECONSTRUCCION DE PLEJO SOD",3,
54201,"RECONSTRUCCION DE PLEJO, POR NEURORRAFIA",3,
"54202","RECONSTRUCCION DE PLEJO, POR INJERTO DE NERVIO",3,
54203,"RECONSTRUCCION DE PLEJO, POR NEUROTIZACION",3,
"55100","EXPLORACIÓN DE PLEJO O TRONCO (CERVICAL, LUMBAR O SACRO) SOD",3,
"55101","EXPLORACIÓN SUPRA E INFRACLAVICULAR DE PLEJO BRAQUIAL",3,
"55200","DESCOMPRESION DE PLEJO O TRONCO (CERVICAL, LUMBAR O SACRO) SOD",3,
"60100","DRENAJE PERCUTANEO [CON AGUJA] DEL AREA TIROIDEA SOD",2,
"60901","DRENAJE DE COLECCION EN AREA TIROIDEA POR INCISION",2,
60902,"EXTRACCIÓN DE CUERPO EXTRAÑO POR INCISION",3,
"60903","EXPLORACIÓN DE CUELLO O AREA TIROIDEA POR INCISION",3,
"60904","DRENAJE EN CUELLO (EXCEPTO AREA TIROIDEA) POR INCISION",3,
"61100","BIOPSIA POR ASPIRACION [PERCUTANEA] DE TIROIDES (TRU CUT)",2,
61200,"BIOPSIA ABIERTA DE GLANDULA TIROIDES SOD",2,
61300,"BIOPSIA DE PARATIROIDES SOD",3,
62200,"HEMITIROIDECTOMIA SOD",3,
63900,"TIROIDECTOMIA PARCIAL SOD",3,
63901,"ISTMECTOMIA",3,
63902,"TIROIDECTOMIA RESIDUAL",3,
"63903","TIROIDECTOMIA SUBTOTAL (LOBECTOMIA TIROIDEA PARCIAL DE AMBOS LOBULOS O TOTAL DE UNO Y PARCIAL DE OTRO)",3,
64100,"TIROIDECTOMIA TOTAL SOD",3,
65100,"TIROIDECTOMIA RETROESTERNAL PARCIAL SOD",3,
65200,"TIROIDECTOMIA RETROESTERNAL TOTAL SOD",3,
66100,"ESCISIÓN DE TIROIDES LINGUAL SOD",3,
67000,"RESECCIÓN DE CONDUCTO TIROGLOSO SOD",3,
67100,"RESECCIÓN DE QUISTE TIROGLOSO SOD",3,
67200,"RESECCIÓN DE FISTULA TIROGLOSA SOD",3,
68100,"PARATIROIDECTOMIA TOTAL SOD",3,
68900,"PARATIROIDECTOMIA PARCIAL SOD",3,
69100,"REEXPLORACIÓN DE CUELLO Y MEDIASTINO SOD",3,
70000,"EXPLORACIÓN DE AREA SUPRARRENAL SOD",3,
"71100","BIOPSIA [PERCUTANEA] [AGUJA] DE GLANDULA SUPRARRENAL SOD",2,
71200,"BIOPSIA ABIERTA DE GLANDULA SUPRARRENAL SOD",3,
71300,"BIOPSIA DE HIPOFISIS, VÍA TRANSFRONTAL SOD",3,
71400,"BIOPSIA DE HIPOFISIS, VÍA TRANSESFENOIDAL SOD",3,
71600,"BIOPSIA DE TIMO SOD",3,
71700,"BIOPSIA DE GLANDULA PINEAL SOD",3,
"72100","ESCISIÓN DE LESION EN GLANDULA SUPRARRENAL SOD",3,
72110,"SUPRARRENALECTOMIA POR VÍA ABIERTA NCOC",3,
"72200","SUPRARRENALECTOMIA (ADRENALECTOMIA), UNILATERAL SOD",3,
"72300","SUPRARRENALECTOMIA (ADRENALECTOMIA), PARCIAL SOD",3,
74100,"DRENAJE DE GLANDULA SUPRARRENAL SOD",3,
75300,"ESCISIÓN PARCIAL DE GLANDULA PINEAL SOD",3,
"75400","ESCISIÓN TOTAL DE GLANDULA PINEAL (PINEALECTOMIA) SOD",3,
"76100","ESCISIÓN PARCIAL DE HIPOFISIS, VÍA TRANSFRONTAL SOD",3,
"76200","ESCISIÓN PARCIAL DE HIPOFISIS VÍA TRANSESFENOIDAL SOD",3,
"76400","ESCISIÓN TOTAL DE HIPOFISIS, VÍA TRANSFRONTAL SOD",3,
"76500","ESCISIÓN TOTAL DE HIPOFISIS, VÍA TRANSESFENOIDAL SOD",3,
78100,"ESCISIÓN PARCIAL DE TIMO SOD",3,
78200,"ESCISIÓN TOTAL DE TIMO SOD",3,
80100,"DRENAJE DE COLECCION POR BLEFAROTOMIA SOD",1,
81100,"BIOPSIA DE PARPADO SOD",1,
"82000","ESCISIÓN O ABLACION DE LESION O TEJIDO DE PARPADO SOD",2,
82100,"RESECCIÓN DE CHALAZION SOD",2,
"82300","ESCISIÓN DE LESION MAYOR DE PARPADO DE ESPESOR PARCIAL SOD",3,
"82301","RESECCIÓN DE TUMOR BENIGNO O MALIGNO DE PARPADO, ESPESOR PARCIAL, UN TERCIO",2,
"82302","RESECCIÓN DE TUMOR BENIGNO O MALIGNO DE PARPADO, ESPESOR PARCIAL, DOS TERCIOS",2,
"82400","ESCISIÓN DE LESION INVOLUCRANDO BORDE PALPEBRAL DE ESPESOR COMPLETO SOD",3,
"82401","RESECCIÓN TOTAL DE PARPADO Y RECONSTRUCCION, CON INJERTO O COLGAJO",3,
"82501","ABLACION DE LESION DE PARPADOS, POR DIATERMIA O CRIOTERAPIA",1,
82502,"ABLACION DE LESION DE PARPADOS, POR LASER",3,
"82503","ABLACION DE LESION DE PARPADOS, POR MEDIOS QUIMICOS",1,
82600,"TARSECTOMIA SOD",2,
"83100","CORRECCIÓN DE PTOSIS PALPEBRAL, POR SUSPENSION FRONTAL CON SUTURA SOD",3,
"83200","CORRECCIÓN DE PTOSIS PALPEBRAL, POR SUSPENSION FRONTAL CON FASCIA LATA SOD",3,
"83300","CORRECCIÓN DE PTOSIS PALPEBRAL, POR RESECCIÓN EXTERNA DEL ELEVADOR SOD",3,
"83400","CORRECCIÓN DE PTOSIS PALPEBRAL, POR RESECCIÓN DEL ELEVADOR VÍA CONJUNTIVAL SOD",3,
"84100","CORRECCIÓN DE ENTROPION, POR TECNICA DE SUTURA SOD",3,
84200,"CORRECCIÓN DE ENTROPION, CON INJERTO SOD",3,
84300,"CORRECCIÓN DE ECTROPION, CON INJERTO SOD",3,
"84400","CORRECCIÓN DE ECTROPION, POR TECNICA DE SUTURA SOD",3,
85100,"CANTOTOMIA SOD",1,
85200,"CANTORRAFIA SOD",1,
85300,"CANTOPLASTIA (FIJACION DE CANTO) SOD",2,
"86100","RECONSTRUCCION DE PARPADO CON COLGAJO O INJERTO DE PIEL SOD",3,
86101,"BLEFAROPLASTIA SUPERIOR",2,
86102,"BLEFAROPLASTIA INFERIOR",2,
86110,"BLEFAROPLASTIA CON LASER",3,
"86200","RECONSTRUCCION DE PARPADO CON COLGAJO O INJERTO DE MEMBRANA MUCOSA SOD",3,
"86300","RECONSTRUCCION DE PARPADO CON INJERTO DE FOLICULO PILOSO SOD",3,
"86400","RECONSTRUCCION DE PARPADO CON COLGAJO TARSOCONJUNTIVAL SOD",3,
"87100","RECONSTRUCCION DE PLIEGUES POR ACORTAMIENTO DE TENDON CANTAL MEDIAL (TELECANTO) SOD",3,
"87300","RECONSTRUCCION DE PLIEGUES EN CORRECCIÓN DE BLEFAROFIMOSIS SOD",3,
"87400","RECONSTRUCCION DE PLIEGUES EN CORRECCIÓN DE EPICANTO SOD",3,
"87401","RECONSTRUCCION DE PLIEGUES EN CORRECCIÓN DE EPICANTO CON CUATRO COLGAJOS [MUSTARDE]",3,
"88100","REPARACIÓN LINEAL DE LACERACION DE PARPADO O CEJA SOD",1,
"88201","SUTURA SUPERFICIAL DE HERIDA UNICA DE PARPADO [BLEFARORRAFIA SIMPLE]",1,
"88202","SUTURA SUPERFICIAL DE HERIDA MULTIPLE DE PARPADO [BLEFARO-RRAFIA SIMPLE]",1,
"88401","SUTURA PROFUNDA DE HERIDA UNICA DE PARPADO [BLEFARORRAFIA COMPLEJA]",1,
"88402","SUTURA PROFUNDA DE HERIDA MULTIPLE DE PARPADO [BLEFARO-RRAFIA COMPLEJA]",1,
"88403","SUTURA DE PARPADO Y RECONSTRUCCION CON INJERTO O COLGAJO",2,
89101,"ABLACION DE PESTAÑAS, POR ELECTROLISIS",3,
89102,"ABLACION DE PESTAÑAS, POR LASER",3,
90100,"DRENAJE EN GLANDULA LAGRIMAL SOD",1,
91100,"BIOPSIA DE GLANDULA LAGRIMAL SOD",1,
91200,"BIOPSIA DE SACO Y/O CONDUCTO LAGRIMAL SOD",2,
92100,"DACRIOADENECTOMIA PARCIAL SOD",2,
92200,"DACRIOADENECTOMIA TOTAL SOD",2,
"94100","EXTRACCIÓN DE CUERPO EXTRAÑO DE SACO LAGRIMAL SOD",2,
94200,"SONDEO Y LAVADO DE VÍAS LAGRIMALES SOD",2,
94400,"INTUBACION DE VÍAS LAGRIMALES SOD",2,
95300,"DRENAJE DE SACO LAGRIMAL SOD",1,
96100,"DACRIOCISTECTOMIA (SACO LAGRIMAL) SOD",2,
97100,"PLASTIA DE CANALICULOS LAGRIMALES SOD",3,
"97200","PLASTIA DE PUNTO LAGRIMAL [CIRUGIA DE WEBER] SOD",1,
"97300","PLASTIA DE PUNTO LAGRIMAL MODIFICADA (CON SUTURAS) SOD",3,
98100,"DACRIOCISTORRINOSTOMIA (DCR) SOD",2,
98101,"DACRIOCISTORRINOSTOMIA (DCR) VÍA EXTERNA",3,
"98200","CONJUNTIVODACRIOCISTORRINOSTOMIA (CDCR) SOD",3,
"98201","CONJUNTIVODACRIOCISTORRINOSTOMIA SIMPLE VÍA EXTERNA",3,
"98202","CONJUNTIVODACRIOCISTORRINOSTOMIA SIMPLE VÍA ENDOSCOPICA TRANSNASAL",3,
"98301","CONJUNTIVODACRIOCISTORRINOSTOMIA CON INTUBACION VÍA EXTERNA",3,
"98302","CONJUNTIVODACRIOCISTORRINOSTOMIA CON INTUBACION VÍA ENDOSCOPICA TRANSNASAL",3,
"99100","OBLITERACION O CAUTERIZACION DE PUNTO LAGRIMAL SOD",3,
"100100","EXTRACCIÓN DE CUERPO EXTRAÑO INCRUSTADO EN CONJUNTIVA, POR INCISION SOD",3,
102100,"BIOPSIA DE CONJUNTIVA SOD",2,
"103101","RESECCIÓN DE QUISTE O TUMOR BENIGNO DE CONJUNTIVA",2,
"103102","RESECCIÓN DE QUISTE O TUMOR BENIGNO DE CONJUNTIVA CON INJERTO DE MUCOSA O MEMBRANA AMNIOTICA",2,
"103103","RESECCIÓN DE PTERIGION SIMPLE (NASAL O TEMPORAL) CON SUTURA",2,
"103104","RESECCIÓN DE PTERIGION SIMPLE (NASAL O TEMPORAL) CON INJERTO",2,
"103105","RESECCIÓN DE PTERIGION REPRODUCIDO (NASAL O TEMPORAL), CON PLASTIA LIBRE O CITOSTÁTICOS",2,
"103106","RESECCIÓN DE TUMOR MALIGNO DE CONJUNTIVA, CON PLASTIA",2,
"103107","RESECCIÓN DE TUMOR MALIGNO DE CONJUNTIVA, SIN PLASTIA",2,
103108,"PERITOMIA TOTAL",2,
103200,"ABLACION DE LESION DE CONJUNTIVA SOD",3,
"103201","ABLACION DE LESION O TEJIDO DE CONJUNTIVA, POR DIATERMIA O CRIOCOAGULACION",3,
"103202","ABLACION DE LESION O TEJIDO DE CONJUNTIVA, POR FOTOCOA-GULACION (LASER)",3,
"104100","REPARACIÓN DE SIMBLEFARON CON INJERTO LIBRE DE CONJUNTIVA SOD",2,
"104400","REPARACIÓN DE SIMBLEFARON CON INJERTO DE MUCOSA EXTRA-OCULAR SOD",2,
105100,"DIVISION DE SIMBLEFARON SOD",2,
106100,"SUTURA DE LA CONJUNTIVA SOD",2,
107100,"INYECCIÓN SUBCONJUNTIVAL SOD",3,
"110000","EXTRACCIÓN DE CUERPO EXTRAÑO INCRUSTADO EN CORNEA SOD",2,
"111100","EXTRACCIÓN DE CUERPO EXTRAÑO PROFUNDO EN CORNEA, POR INCISION SOD",2,
111200,"DRENAJE DE COLECCION EN CORNEA SOD",2,
112100,"FROTIS DE CORNEA SOD",2,
112200,"BIOPSIA DE CORNEA SOD",2,
114100,"RESECCIÓN SIMPLE DE TUMOR DE CORNEA SOD",3,
"114200","CAUTERIZACION DE CORNEA (TERMO, QUIMIO O CRIOAPLICACIÓN) SOD",2,
115100,"SUTURA DE CORNEA SOD",2,
"115101","CORNOESCLERORRAFIA (REPARACIÓN DE HERIDA CORNEOESCLERAL)",3,
"115200","REPARACIÓN DE DESHISCENCIA DE HERIDA POS OPERATORIA CORNEAL SOD",3,
"115300","REPARACIÓN DE LACERACION O HERIDA CORNEAL SOD",2,
"115301","REPARACIÓN DE LACERACION O HERIDA CORNEAL CON INJERTO ESPESOR PARCIAL",3,
"115302","REPARACIÓN DE LACERACION O HERIDA CORNEAL CON INJERTO ESPESOR TOTAL",3,
115800,"RETIRO DE SUTURA EN CORNEA SOD",1,
116100,"QUERATOPLASTIA LAMELAR O SUPERFICIAL SOD",3,
116200,"QUERATOPLASTIA PENETRANTE SOD",3,
"116300","QUERATOPLASTIA PENETRANTE, COMBINADA CON CIRUGIA DE CATARATA, ANTIGLAUCOMATOSA O LENTE INTRAOCULAR [CIRUGIA TRIPLE] SOD",3,
116400,"ESCLEROQUERATOPLASTIA SOD",3,
"117300","IMPLANTE DE PROTESIS CORNEANA (QUERATOPROTESIS) SOD",3,
117600,"QUERATECTOMIA SOD",3,
"117700","QUERATECTOMIA CON EXCIMER LASER (FOTORREFRACTIVA O FOTOTERAPEUTICA) PTK SOD",3,
"118100","QUERATOPIGMENTACION (TATUAJE DE LA CORNEA) SOD",2,
"120000","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAOCULAR DEL SEGMENTO ANTERIOR DE OJO SOD",3,
121100,"IRIDOTOMIA CON TRANSFIXION SOD",2,
121200,"IRIDOTOMIA CON LASER SOD",3,
"121300","ESCISIÓN DE IRIS PROLAPSADO [REDUCCION DE HERNIA DE IRIS] SOD",3,
"121301","REDUCCION DE HERNIA DE IRIS, POR SUTURA DE IRIS",3,
121400,"IRIDECTOMIA (BASAL, PERIFERICA Y TOTAL) SOD",3,
"122100","PARACENTESIS DIAGNOSTICA DE CAMARA ANTERIOR DEL OJO SOD",2,
122200,"BIOPSIA DE IRIS SOD",2,
122400,"BIOPSIA DE CUERPO CILIAR SOD",2,
123000,"IRIDOPLASTIA SOD",2,
123001,"IRIDOPLASTIA, CON SUTURA",3,
123002,"IRIDOPLASTIA, CON LASER",3,
123100,"LISIS DE SINEQUIAS ANTERIORES DE OJO SOD",2,
"123101","LISIS DE GONIOSINEQUIAS POR INYECCIÓN DE AIRE O LÍQUIDO",2,
123300,"LISIS DE SINEQUIAS POSTERIORES SOD",2,
123400,"REPARACIÓN O SUTURA DE IRIDODIALISIS SOD",2,
123500,"COREOPLASTIA (PUPILOPLASTIA) SOD",3,
123701,"REPARACIÓN DE COLOBOMA DEL IRIS",3,
"124101","ABLACION DE LESION DE IRIS POR CAUTERIZACION, CRIOTERAPIA O FOTOCOAGULACION (LASER)",3,
124200,"ESCISIÓN DE LESION DE IRIS SOD",3,
124201,"RESECCIÓN DE TUMOR DE IRIS",3,
"124301","ABLACION DE LESION DE CUERPO CILIAR POR CAUTERIZACION, CRIOTERAPIA O FOTOCOAGULACION (LASER)",3,
124400,"ESCISIÓN DE LESION DE CUERPO CILIAR SOD",3,
124401,"RESECCIÓN DE TUMOR DE CUERPO CILIAR",3,
124402,"IRIDOCICLECTOMIA",3,
125100,"GONIOTOMIA SOD",3,
125400,"TRABECULOTOMIA SOD",3,
125500,"CICLODIALISIS SOD",2,
126400,"TRABECULECTOMIA PRIMARIA SOD",3,
"126401","TRABECULECTOMIA SECUNDARIA (CON CIRUGIA OCULAR PREVÍA)",3,
"126600","REVISION POSTOPERATORIA DE PROCEDIMIENTO DE FISTULIZACION ESCLERAL SOD",3,
126601,"REVISION DE AMPOLLA FILTRANTE CON AGUJA",3,
"126603","SUTUROLISIS SUBCONJUNTIVAL DE FLAP ESCLERAL CON LASER",3,
126604,"OBSTRUCCION DE VENTANA FILTRANTE CON LASER",3,
126700,"INSERCIÓN DE IMPLANTE PARA GLAUCOMA SOD",3,
126705,"REVISION ANTERIOR DE TUBO DE IMPLANTE",3,
127500,"TRABECULOPLASTIA SOD",3,
127501,"TRABECULOPLASTIA CON LASER",3,
128100,"SUTURA DE LA ESCLERA (ESCLERORRAFIA) SOD",3,
"128200","REPARACIÓN DE FISTULA ESCLERAL (AMPOLLA FILTRANTE) SOD",3,
"128401","RESECCIÓN DE TUMOR DE LA ESCLEROTICA, VÍA ABIERTA",3,
"128402","RESECCIÓN DE TUMOR DE LA ESCLEROTICA, POR DIATERMIA O CRIOTERAPIA",2,
"128403","RESECCIÓN DE TUMOR DE LA ESCLEROTICA, POR FOTOCOAGULACION (LASER)",3,
128800,"PLASTIAS EN ESCLERA (ESCLEROPLASTIA) SOD",3,
"129100","PARACENTESIS TERAPEÚTICA DE CÁMARA ANTERIOR DEL OJO SOD",2,
131100,"EXTRACCIÓN INTRACAPSULAR DE CRISTALINO SOD",3,
"132100","EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO POR TECNICA CONVENCIONAL SOD",3,
"132200","EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO POR ASPIRACION SOD",3,
"132300","EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO POR FACOEMULSIFICACION SOD",3,
"132400","EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO EN PRESENCIA DE AMPOLLA FILTRANTE PREVÍA SOD",3,
"136400","DISECCION DE MEMBRANA SECUNDARIA (DESPUES DE CATARATA) SOD",3,
136500,"ESCISIÓN DE MEMBRANA SECUNDARIA SOD",2,
136501,"CAPSULOTOMIA",2,
136502,"CAPSULOTOMIA CON LASER",3,
"136600","FRAGMENTACION MECANICA DE MEMBRANA SECUNDARIA (DESPUES DE CATARATA) SOD",3,
"137100","EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO CON IMPLANTE DE LENTE INTRAOCULAR SUTURADO SOD",3,
"137200","IMPLANTE DE LENTE INTRAOCULAR SECUNDARIO SOD",3,
"138100","EXTRACCIÓN DE LENTE INTRAOCULAR (PSEUDOCRISTALINO) SOD",3,
"140000","EXTRACCIÓN DE CUERPO EXTRAÑO DEL SEGMENTO POSTERIOR DEL OJO SOD",3,
